path,structuremode,solvent,charge,tautomer,conformer,name
flexisol/solv/octanol/carbenicillin_chrg0_t0_c2,solv,octanol,0,0,2,carbenicillin
flexisol/solv/octanol/carbenicillin_chrg0_t0_c3,solv,octanol,0,0,3,carbenicillin
flexisol/solv/octanol/carbenicillin_chrg0_t0_c4,solv,octanol,0,0,4,carbenicillin
flexisol/solv/octanol/carfecillin_chrg0_t0_c0,solv,octanol,0,0,0,carfecillin
flexisol/solv/octanol/carfecillin_chrg0_t0_c1,solv,octanol,0,0,1,carfecillin
flexisol/solv/octanol/carfecillin_chrg0_t0_c10,solv,octanol,0,0,10,carfecillin
flexisol/solv/octanol/carfecillin_chrg0_t0_c11,solv,octanol,0,0,11,carfecillin
flexisol/solv/octanol/carfecillin_chrg0_t0_c12,solv,octanol,0,0,12,carfecillin
flexisol/solv/octanol/carfecillin_chrg0_t0_c2,solv,octanol,0,0,2,carfecillin
flexisol/solv/octanol/carfecillin_chrg0_t0_c3,solv,octanol,0,0,3,carfecillin
flexisol/solv/octanol/carfecillin_chrg0_t0_c4,solv,octanol,0,0,4,carfecillin
flexisol/solv/octanol/carfecillin_chrg0_t0_c5,solv,octanol,0,0,5,carfecillin
flexisol/solv/octanol/carfecillin_chrg0_t0_c6,solv,octanol,0,0,6,carfecillin
flexisol/solv/octanol/carfecillin_chrg0_t0_c7,solv,octanol,0,0,7,carfecillin
flexisol/solv/octanol/carfecillin_chrg0_t0_c8,solv,octanol,0,0,8,carfecillin
flexisol/solv/octanol/carfecillin_chrg0_t0_c9,solv,octanol,0,0,9,carfecillin
flexisol/solv/octanol/carfentrazone-ethyl_chrg0_t0_c0,solv,octanol,0,0,0,carfentrazone-ethyl
flexisol/solv/octanol/carfentrazone-ethyl_chrg0_t0_c1,solv,octanol,0,0,1,carfentrazone-ethyl
flexisol/solv/octanol/cdp_chrg0_t0_c0,solv,octanol,0,0,0,cdp
flexisol/solv/octanol/cefazoline_chrg0_t0_c0,solv,octanol,0,0,0,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c1,solv,octanol,0,0,1,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c10,solv,octanol,0,0,10,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c11,solv,octanol,0,0,11,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c12,solv,octanol,0,0,12,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c13,solv,octanol,0,0,13,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c14,solv,octanol,0,0,14,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c15,solv,octanol,0,0,15,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c16,solv,octanol,0,0,16,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c17,solv,octanol,0,0,17,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c18,solv,octanol,0,0,18,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c19,solv,octanol,0,0,19,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c2,solv,octanol,0,0,2,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c20,solv,octanol,0,0,20,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c21,solv,octanol,0,0,21,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c22,solv,octanol,0,0,22,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c23,solv,octanol,0,0,23,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c24,solv,octanol,0,0,24,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c25,solv,octanol,0,0,25,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c26,solv,octanol,0,0,26,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c27,solv,octanol,0,0,27,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c3,solv,octanol,0,0,3,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c4,solv,octanol,0,0,4,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c5,solv,octanol,0,0,5,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c6,solv,octanol,0,0,6,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c7,solv,octanol,0,0,7,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c8,solv,octanol,0,0,8,cefazoline
flexisol/solv/octanol/cefazoline_chrg0_t0_c9,solv,octanol,0,0,9,cefazoline
flexisol/solv/octanol/cefixime_chrg0_t0_c0,solv,octanol,0,0,0,cefixime
flexisol/solv/octanol/cefixime_chrg0_t0_c1,solv,octanol,0,0,1,cefixime
flexisol/solv/octanol/cefixime_chrg0_t0_c2,solv,octanol,0,0,2,cefixime
flexisol/solv/octanol/cefixime_chrg0_t0_c3,solv,octanol,0,0,3,cefixime
flexisol/solv/octanol/cefixime_chrg0_t0_c4,solv,octanol,0,0,4,cefixime
flexisol/solv/octanol/cefixime_chrg0_t0_c5,solv,octanol,0,0,5,cefixime
flexisol/solv/octanol/cefixime_chrg0_t0_c6,solv,octanol,0,0,6,cefixime
flexisol/solv/octanol/cefixime_chrg0_t0_c7,solv,octanol,0,0,7,cefixime
flexisol/solv/octanol/cefixime_chrg0_t0_c8,solv,octanol,0,0,8,cefixime
flexisol/solv/octanol/cefixime_chrg0_t0_c9,solv,octanol,0,0,9,cefixime
flexisol/solv/octanol/cefmenoxime_chrg0_t0_c0,solv,octanol,0,0,0,cefmenoxime
flexisol/solv/octanol/cefmenoxime_chrg0_t0_c1,solv,octanol,0,0,1,cefmenoxime
flexisol/solv/octanol/cefmenoxime_chrg0_t0_c10,solv,octanol,0,0,10,cefmenoxime
flexisol/solv/octanol/cefmenoxime_chrg0_t0_c11,solv,octanol,0,0,11,cefmenoxime
flexisol/solv/octanol/cefmenoxime_chrg0_t0_c12,solv,octanol,0,0,12,cefmenoxime
flexisol/solv/octanol/cefmenoxime_chrg0_t0_c13,solv,octanol,0,0,13,cefmenoxime
flexisol/solv/octanol/cefmenoxime_chrg0_t0_c2,solv,octanol,0,0,2,cefmenoxime
flexisol/solv/octanol/cefmenoxime_chrg0_t0_c3,solv,octanol,0,0,3,cefmenoxime
flexisol/solv/octanol/cefmenoxime_chrg0_t0_c4,solv,octanol,0,0,4,cefmenoxime
flexisol/solv/octanol/cefmenoxime_chrg0_t0_c5,solv,octanol,0,0,5,cefmenoxime
flexisol/solv/octanol/cefmenoxime_chrg0_t0_c6,solv,octanol,0,0,6,cefmenoxime
flexisol/solv/octanol/cefmenoxime_chrg0_t0_c7,solv,octanol,0,0,7,cefmenoxime
flexisol/solv/octanol/cefmenoxime_chrg0_t0_c8,solv,octanol,0,0,8,cefmenoxime
flexisol/solv/octanol/cefmenoxime_chrg0_t0_c9,solv,octanol,0,0,9,cefmenoxime
flexisol/solv/octanol/cefuroxime_chrg0_t0_c0,solv,octanol,0,0,0,cefuroxime
flexisol/solv/octanol/cefuroxime_chrg0_t0_c1,solv,octanol,0,0,1,cefuroxime
flexisol/solv/octanol/cefuroxime_chrg0_t0_c2,solv,octanol,0,0,2,cefuroxime
flexisol/solv/octanol/cefuroxime_chrg0_t0_c3,solv,octanol,0,0,3,cefuroxime
flexisol/solv/octanol/cefuroxime_chrg0_t0_c4,solv,octanol,0,0,4,cefuroxime
flexisol/solv/octanol/celebrex_chrg0_t0_c0,solv,octanol,0,0,0,celebrex
flexisol/solv/octanol/celebrex_chrg0_t0_c1,solv,octanol,0,0,1,celebrex
flexisol/solv/octanol/celebrex_chrg0_t0_c2,solv,octanol,0,0,2,celebrex
flexisol/solv/octanol/celebrex_chrg0_t0_c3,solv,octanol,0,0,3,celebrex
flexisol/solv/octanol/celebrex_chrg0_t0_c4,solv,octanol,0,0,4,celebrex
flexisol/solv/octanol/celebrex_chrg0_t0_c5,solv,octanol,0,0,5,celebrex
flexisol/solv/octanol/celiprolol_chrg0_t0_c0,solv,octanol,0,0,0,celiprolol
flexisol/solv/octanol/celiprolol_chrg0_t0_c1,solv,octanol,0,0,1,celiprolol
flexisol/solv/octanol/celiprolol_chrg0_t0_c2,solv,octanol,0,0,2,celiprolol
flexisol/solv/octanol/celiprolol_chrg0_t0_c3,solv,octanol,0,0,3,celiprolol
flexisol/solv/octanol/cephamandole_chrg0_t0_c0,solv,octanol,0,0,0,cephamandole
flexisol/solv/octanol/cephamandole_chrg0_t0_c1,solv,octanol,0,0,1,cephamandole
flexisol/solv/octanol/cephamandole_chrg0_t0_c2,solv,octanol,0,0,2,cephamandole
flexisol/solv/octanol/cephamandole_chrg0_t0_c3,solv,octanol,0,0,3,cephamandole
flexisol/solv/octanol/cetirizine_chrg0_t0_c0,solv,octanol,0,0,0,cetirizine
flexisol/solv/octanol/cetirizine_chrg0_t0_c1,solv,octanol,0,0,1,cetirizine
flexisol/solv/octanol/cetirizine_chrg0_t0_c2,solv,octanol,0,0,2,cetirizine
flexisol/solv/octanol/chloridazon_chrg0_t0_c0,solv,octanol,0,0,0,chloridazon
flexisol/solv/octanol/chloridazon_chrg0_t0_c1,solv,octanol,0,0,1,chloridazon
flexisol/solv/octanol/chloridazon_chrg0_t0_c10,solv,octanol,0,0,10,chloridazon
flexisol/solv/octanol/chloridazon_chrg0_t0_c11,solv,octanol,0,0,11,chloridazon
flexisol/solv/octanol/chloridazon_chrg0_t0_c2,solv,octanol,0,0,2,chloridazon
flexisol/solv/octanol/chloridazon_chrg0_t0_c3,solv,octanol,0,0,3,chloridazon
flexisol/solv/octanol/chloridazon_chrg0_t0_c4,solv,octanol,0,0,4,chloridazon
flexisol/solv/octanol/chloridazon_chrg0_t0_c5,solv,octanol,0,0,5,chloridazon
flexisol/solv/octanol/chloridazon_chrg0_t0_c6,solv,octanol,0,0,6,chloridazon
flexisol/solv/octanol/chloridazon_chrg0_t0_c7,solv,octanol,0,0,7,chloridazon
flexisol/solv/octanol/chloridazon_chrg0_t0_c8,solv,octanol,0,0,8,chloridazon
flexisol/solv/octanol/chloridazon_chrg0_t0_c9,solv,octanol,0,0,9,chloridazon
flexisol/solv/octanol/chlornitrofen_chrg0_t0_c0,solv,octanol,0,0,0,chlornitrofen
flexisol/solv/octanol/chlorotrianisene_chrg0_t0_c0,solv,octanol,0,0,0,chlorotrianisene
flexisol/solv/octanol/chlorotrianisene_chrg0_t0_c1,solv,octanol,0,0,1,chlorotrianisene
flexisol/solv/octanol/chlorotrianisene_chrg0_t0_c2,solv,octanol,0,0,2,chlorotrianisene
flexisol/solv/octanol/chlorotrianisene_chrg0_t0_c3,solv,octanol,0,0,3,chlorotrianisene
flexisol/solv/octanol/chlorotrianisene_chrg0_t0_c4,solv,octanol,0,0,4,chlorotrianisene
flexisol/solv/octanol/chlorotrianisene_chrg0_t0_c5,solv,octanol,0,0,5,chlorotrianisene
flexisol/solv/octanol/chlorotrianisene_chrg0_t0_c6,solv,octanol,0,0,6,chlorotrianisene
flexisol/solv/octanol/chlorotrianisene_chrg0_t0_c7,solv,octanol,0,0,7,chlorotrianisene
flexisol/solv/octanol/chloroxuron_chrg0_t0_c0,solv,octanol,0,0,0,chloroxuron
flexisol/solv/octanol/chloroxuron_chrg0_t0_c1,solv,octanol,0,0,1,chloroxuron
flexisol/solv/octanol/chlorpromazine_chrg0_t0_c0,solv,octanol,0,0,0,chlorpromazine
flexisol/solv/octanol/chlorpromazine_chrg0_t0_c1,solv,octanol,0,0,1,chlorpromazine
flexisol/solv/octanol/chlorpromazine_chrg0_t0_c10,solv,octanol,0,0,10,chlorpromazine
flexisol/solv/octanol/chlorpromazine_chrg0_t0_c11,solv,octanol,0,0,11,chlorpromazine
flexisol/solv/octanol/chlorpromazine_chrg0_t0_c12,solv,octanol,0,0,12,chlorpromazine
flexisol/solv/octanol/chlorpromazine_chrg0_t0_c2,solv,octanol,0,0,2,chlorpromazine
flexisol/solv/octanol/chlorpromazine_chrg0_t0_c3,solv,octanol,0,0,3,chlorpromazine
flexisol/solv/octanol/chlorpromazine_chrg0_t0_c4,solv,octanol,0,0,4,chlorpromazine
flexisol/solv/octanol/chlorpromazine_chrg0_t0_c5,solv,octanol,0,0,5,chlorpromazine
flexisol/solv/octanol/chlorpromazine_chrg0_t0_c6,solv,octanol,0,0,6,chlorpromazine
flexisol/solv/octanol/chlorpromazine_chrg0_t0_c7,solv,octanol,0,0,7,chlorpromazine
flexisol/solv/octanol/chlorpromazine_chrg0_t0_c8,solv,octanol,0,0,8,chlorpromazine
flexisol/solv/octanol/chlorpromazine_chrg0_t0_c9,solv,octanol,0,0,9,chlorpromazine
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c0,solv,octanol,0,0,0,chlorpyrifos
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c1,solv,octanol,0,0,1,chlorpyrifos
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c10,solv,octanol,0,0,10,chlorpyrifos
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c11,solv,octanol,0,0,11,chlorpyrifos
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c12,solv,octanol,0,0,12,chlorpyrifos
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c13,solv,octanol,0,0,13,chlorpyrifos
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c14,solv,octanol,0,0,14,chlorpyrifos
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c15,solv,octanol,0,0,15,chlorpyrifos
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c16,solv,octanol,0,0,16,chlorpyrifos
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c17,solv,octanol,0,0,17,chlorpyrifos
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c18,solv,octanol,0,0,18,chlorpyrifos
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c19,solv,octanol,0,0,19,chlorpyrifos
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c2,solv,octanol,0,0,2,chlorpyrifos
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c20,solv,octanol,0,0,20,chlorpyrifos
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c21,solv,octanol,0,0,21,chlorpyrifos
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c22,solv,octanol,0,0,22,chlorpyrifos
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c23,solv,octanol,0,0,23,chlorpyrifos
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c24,solv,octanol,0,0,24,chlorpyrifos
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c3,solv,octanol,0,0,3,chlorpyrifos
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c4,solv,octanol,0,0,4,chlorpyrifos
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c5,solv,octanol,0,0,5,chlorpyrifos
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c6,solv,octanol,0,0,6,chlorpyrifos
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c7,solv,octanol,0,0,7,chlorpyrifos
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c8,solv,octanol,0,0,8,chlorpyrifos
flexisol/solv/octanol/chlorpyrifos_chrg0_t0_c9,solv,octanol,0,0,9,chlorpyrifos
flexisol/solv/octanol/chlorsulfuron_chrg0_t0_c0,solv,octanol,0,0,0,chlorsulfuron
flexisol/solv/octanol/chlorsulfuron_chrg0_t0_c1,solv,octanol,0,0,1,chlorsulfuron
flexisol/solv/octanol/chlorsulfuron_chrg0_t0_c2,solv,octanol,0,0,2,chlorsulfuron
flexisol/solv/octanol/chlorsulfuron_chrg0_t0_c3,solv,octanol,0,0,3,chlorsulfuron
flexisol/solv/octanol/chlorsulfuron_chrg0_t0_c4,solv,octanol,0,0,4,chlorsulfuron
flexisol/solv/octanol/chlorsulfuron_chrg0_t0_c5,solv,octanol,0,0,5,chlorsulfuron
flexisol/solv/octanol/chlorsulfuron_chrg0_t0_c6,solv,octanol,0,0,6,chlorsulfuron
flexisol/solv/octanol/chlorsulfuron_chrg0_t0_c7,solv,octanol,0,0,7,chlorsulfuron
flexisol/solv/octanol/chlorsulfuron_chrg0_t0_c8,solv,octanol,0,0,8,chlorsulfuron
flexisol/solv/octanol/chlorsulfuron_chrg0_t0_c9,solv,octanol,0,0,9,chlorsulfuron
flexisol/solv/octanol/cis-myrist-7-enoyl-coa_chrg0_t0_c0,solv,octanol,0,0,0,cis-myrist-7-enoyl-coa
flexisol/solv/octanol/clarithromycin_chrg0_t0_c0,solv,octanol,0,0,0,clarithromycin
flexisol/solv/octanol/clarithromycin_chrg0_t0_c1,solv,octanol,0,0,1,clarithromycin
flexisol/solv/octanol/clarithromycin_chrg0_t0_c2,solv,octanol,0,0,2,clarithromycin
flexisol/solv/octanol/clarithromycin_chrg0_t0_c3,solv,octanol,0,0,3,clarithromycin
flexisol/solv/octanol/clobazam_chrg0_t0_c0,solv,octanol,0,0,0,clobazam
flexisol/solv/octanol/clobazam_chrg0_t0_c1,solv,octanol,0,0,1,clobazam
flexisol/solv/octanol/clodronate_chrg0_t0_c0,solv,octanol,0,0,0,clodronate
flexisol/solv/octanol/clodronate_chrg0_t0_c1,solv,octanol,0,0,1,clodronate
flexisol/solv/octanol/clodronate_chrg0_t0_c2,solv,octanol,0,0,2,clodronate
flexisol/solv/octanol/clodronate_chrg0_t0_c3,solv,octanol,0,0,3,clodronate
flexisol/solv/octanol/clodronate_chrg0_t0_c4,solv,octanol,0,0,4,clodronate
flexisol/solv/octanol/clofazimine_chrg0_t0_c0,solv,octanol,0,0,0,clofazimine
flexisol/solv/octanol/clofazimine_chrg0_t0_c1,solv,octanol,0,0,1,clofazimine
flexisol/solv/octanol/clomocycline_chrg0_t0_c0,solv,octanol,0,0,0,clomocycline
flexisol/solv/octanol/clomocycline_chrg0_t0_c1,solv,octanol,0,0,1,clomocycline
flexisol/solv/octanol/clomocycline_chrg0_t0_c2,solv,octanol,0,0,2,clomocycline
flexisol/solv/octanol/clomocycline_chrg0_t0_c3,solv,octanol,0,0,3,clomocycline
flexisol/solv/octanol/clomocycline_chrg0_t0_c4,solv,octanol,0,0,4,clomocycline
flexisol/solv/octanol/clomocycline_chrg0_t0_c5,solv,octanol,0,0,5,clomocycline
flexisol/solv/octanol/clomocycline_chrg0_t0_c6,solv,octanol,0,0,6,clomocycline
flexisol/solv/octanol/clomocycline_chrg0_t0_c7,solv,octanol,0,0,7,clomocycline
flexisol/solv/octanol/cloransulam-methyl_chrg0_t0_c0,solv,octanol,0,0,0,cloransulam-methyl
flexisol/solv/octanol/cloransulam-methyl_chrg0_t0_c1,solv,octanol,0,0,1,cloransulam-methyl
flexisol/solv/octanol/cloransulam-methyl_chrg0_t0_c10,solv,octanol,0,0,10,cloransulam-methyl
flexisol/solv/octanol/cloransulam-methyl_chrg0_t0_c11,solv,octanol,0,0,11,cloransulam-methyl
flexisol/solv/octanol/cloransulam-methyl_chrg0_t0_c12,solv,octanol,0,0,12,cloransulam-methyl
flexisol/solv/octanol/cloransulam-methyl_chrg0_t0_c13,solv,octanol,0,0,13,cloransulam-methyl
flexisol/solv/octanol/cloransulam-methyl_chrg0_t0_c14,solv,octanol,0,0,14,cloransulam-methyl
flexisol/solv/octanol/cloransulam-methyl_chrg0_t0_c15,solv,octanol,0,0,15,cloransulam-methyl
flexisol/solv/octanol/cloransulam-methyl_chrg0_t0_c2,solv,octanol,0,0,2,cloransulam-methyl
flexisol/solv/octanol/cloransulam-methyl_chrg0_t0_c3,solv,octanol,0,0,3,cloransulam-methyl
flexisol/solv/octanol/cloransulam-methyl_chrg0_t0_c4,solv,octanol,0,0,4,cloransulam-methyl
flexisol/solv/octanol/cloransulam-methyl_chrg0_t0_c5,solv,octanol,0,0,5,cloransulam-methyl
flexisol/solv/octanol/cloransulam-methyl_chrg0_t0_c6,solv,octanol,0,0,6,cloransulam-methyl
flexisol/solv/octanol/cloransulam-methyl_chrg0_t0_c7,solv,octanol,0,0,7,cloransulam-methyl
flexisol/solv/octanol/cloransulam-methyl_chrg0_t0_c8,solv,octanol,0,0,8,cloransulam-methyl
flexisol/solv/octanol/cloransulam-methyl_chrg0_t0_c9,solv,octanol,0,0,9,cloransulam-methyl
flexisol/solv/octanol/clothianidin_chrg0_t0_c0,solv,octanol,0,0,0,clothianidin
flexisol/solv/octanol/clothianidin_chrg0_t0_c1,solv,octanol,0,0,1,clothianidin
flexisol/solv/octanol/clothianidin_chrg0_t0_c2,solv,octanol,0,0,2,clothianidin
flexisol/solv/octanol/clothianidin_chrg0_t0_c3,solv,octanol,0,0,3,clothianidin
flexisol/solv/octanol/clothianidin_chrg0_t0_c4,solv,octanol,0,0,4,clothianidin
flexisol/solv/octanol/clothianidin_chrg0_t0_c5,solv,octanol,0,0,5,clothianidin
flexisol/solv/octanol/clothianidin_chrg0_t0_c6,solv,octanol,0,0,6,clothianidin
flexisol/solv/octanol/clothianidin_chrg0_t0_c7,solv,octanol,0,0,7,clothianidin
flexisol/solv/octanol/clothianidin_chrg0_t0_c8,solv,octanol,0,0,8,clothianidin
flexisol/solv/octanol/clothianidin_chrg0_t0_c9,solv,octanol,0,0,9,clothianidin
flexisol/solv/octanol/clotrimazole_chrg0_t0_c0,solv,octanol,0,0,0,clotrimazole
flexisol/solv/octanol/clotrimazole_chrg0_t0_c1,solv,octanol,0,0,1,clotrimazole
flexisol/solv/octanol/clotrimazole_chrg0_t0_c2,solv,octanol,0,0,2,clotrimazole
flexisol/solv/octanol/clotrimazole_chrg0_t0_c3,solv,octanol,0,0,3,clotrimazole
flexisol/solv/octanol/clotrimazole_chrg0_t0_c4,solv,octanol,0,0,4,clotrimazole
flexisol/solv/octanol/clotrimazole_chrg0_t0_c5,solv,octanol,0,0,5,clotrimazole
flexisol/solv/octanol/clozapine_chrg0_t0_c0,solv,octanol,0,0,0,clozapine
flexisol/solv/octanol/cmp-n-glycoloyl-beta-neuraminate2-_chrg0_t0_c0,solv,octanol,0,0,0,cmp-n-glycoloyl-beta-neuraminate2-
flexisol/solv/octanol/cocaine_chrg0_t0_c0,solv,octanol,0,0,0,cocaine
flexisol/solv/octanol/cocaine_chrg0_t0_c1,solv,octanol,0,0,1,cocaine
flexisol/solv/octanol/cocaine_chrg0_t0_c2,solv,octanol,0,0,2,cocaine
flexisol/solv/octanol/cocaine_chrg0_t0_c3,solv,octanol,0,0,3,cocaine
flexisol/solv/octanol/cocaine_chrg0_t0_c4,solv,octanol,0,0,4,cocaine
flexisol/solv/octanol/cocaine_chrg0_t0_c5,solv,octanol,0,0,5,cocaine
flexisol/solv/octanol/cocaine_chrg0_t0_c6,solv,octanol,0,0,6,cocaine
flexisol/solv/octanol/codeine_chrg0_t0_c0,solv,octanol,0,0,0,codeine
flexisol/solv/octanol/codeine_chrg0_t0_c1,solv,octanol,0,0,1,codeine
flexisol/solv/octanol/codeine_chrg0_t0_c2,solv,octanol,0,0,2,codeine
flexisol/solv/octanol/cordarone_chrg0_t0_c0,solv,octanol,0,0,0,cordarone
flexisol/solv/octanol/cordarone_chrg0_t0_c1,solv,octanol,0,0,1,cordarone
flexisol/solv/octanol/cordarone_chrg0_t0_c10,solv,octanol,0,0,10,cordarone
flexisol/solv/octanol/cordarone_chrg0_t0_c11,solv,octanol,0,0,11,cordarone
flexisol/solv/octanol/cordarone_chrg0_t0_c12,solv,octanol,0,0,12,cordarone
flexisol/solv/octanol/cordarone_chrg0_t0_c13,solv,octanol,0,0,13,cordarone
flexisol/solv/octanol/cordarone_chrg0_t0_c14,solv,octanol,0,0,14,cordarone
flexisol/solv/octanol/cordarone_chrg0_t0_c15,solv,octanol,0,0,15,cordarone
flexisol/solv/octanol/cordarone_chrg0_t0_c2,solv,octanol,0,0,2,cordarone
flexisol/solv/octanol/cordarone_chrg0_t0_c3,solv,octanol,0,0,3,cordarone
flexisol/solv/octanol/cordarone_chrg0_t0_c4,solv,octanol,0,0,4,cordarone
flexisol/solv/octanol/cordarone_chrg0_t0_c5,solv,octanol,0,0,5,cordarone
flexisol/solv/octanol/cordarone_chrg0_t0_c6,solv,octanol,0,0,6,cordarone
flexisol/solv/octanol/cordarone_chrg0_t0_c7,solv,octanol,0,0,7,cordarone
flexisol/solv/octanol/cordarone_chrg0_t0_c8,solv,octanol,0,0,8,cordarone
flexisol/solv/octanol/cordarone_chrg0_t0_c9,solv,octanol,0,0,9,cordarone
flexisol/solv/octanol/coronene_chrg0_t0_c0,solv,octanol,0,0,0,coronene
flexisol/solv/octanol/cortexolone_chrg0_t0_c0,solv,octanol,0,0,0,cortexolone
flexisol/solv/octanol/cortexolone_chrg0_t0_c1,solv,octanol,0,0,1,cortexolone
flexisol/solv/octanol/cortexolone_chrg0_t0_c2,solv,octanol,0,0,2,cortexolone
flexisol/solv/octanol/cortexolone_chrg0_t0_c3,solv,octanol,0,0,3,cortexolone
flexisol/solv/octanol/cortexolone_chrg0_t0_c4,solv,octanol,0,0,4,cortexolone
flexisol/solv/octanol/corticosterone_chrg0_t0_c0,solv,octanol,0,0,0,corticosterone
flexisol/solv/octanol/corticosterone_chrg0_t0_c1,solv,octanol,0,0,1,corticosterone
flexisol/solv/octanol/corticosterone_chrg0_t0_c10,solv,octanol,0,0,10,corticosterone
flexisol/solv/octanol/corticosterone_chrg0_t0_c11,solv,octanol,0,0,11,corticosterone
flexisol/solv/octanol/corticosterone_chrg0_t0_c2,solv,octanol,0,0,2,corticosterone
flexisol/solv/octanol/corticosterone_chrg0_t0_c3,solv,octanol,0,0,3,corticosterone
flexisol/solv/octanol/corticosterone_chrg0_t0_c4,solv,octanol,0,0,4,corticosterone
flexisol/solv/octanol/corticosterone_chrg0_t0_c5,solv,octanol,0,0,5,corticosterone
flexisol/solv/octanol/corticosterone_chrg0_t0_c6,solv,octanol,0,0,6,corticosterone
flexisol/solv/octanol/corticosterone_chrg0_t0_c7,solv,octanol,0,0,7,corticosterone
flexisol/solv/octanol/corticosterone_chrg0_t0_c8,solv,octanol,0,0,8,corticosterone
flexisol/solv/octanol/corticosterone_chrg0_t0_c9,solv,octanol,0,0,9,corticosterone
flexisol/solv/octanol/cortisol_chrg0_t0_c0,solv,octanol,0,0,0,cortisol
flexisol/solv/octanol/cortisol_chrg0_t0_c1,solv,octanol,0,0,1,cortisol
flexisol/solv/octanol/cortisol_chrg0_t0_c2,solv,octanol,0,0,2,cortisol
flexisol/solv/octanol/cortisol_chrg0_t0_c3,solv,octanol,0,0,3,cortisol
flexisol/solv/octanol/cortisol_chrg0_t0_c4,solv,octanol,0,0,4,cortisol
flexisol/solv/octanol/cortisol_chrg0_t0_c5,solv,octanol,0,0,5,cortisol
flexisol/solv/octanol/cortisol_chrg0_t0_c6,solv,octanol,0,0,6,cortisol
flexisol/solv/octanol/cortisol_chrg0_t0_c7,solv,octanol,0,0,7,cortisol
flexisol/solv/octanol/cortisol21-sulfate_chrg0_t0_c0,solv,octanol,0,0,0,cortisol21-sulfate
flexisol/solv/octanol/cortisol21-sulfate_chrg0_t0_c1,solv,octanol,0,0,1,cortisol21-sulfate
flexisol/solv/octanol/cortisol21-sulfate_chrg0_t0_c2,solv,octanol,0,0,2,cortisol21-sulfate
flexisol/solv/octanol/cortisol21-sulfate_chrg0_t0_c3,solv,octanol,0,0,3,cortisol21-sulfate
flexisol/solv/octanol/cortisol21-sulfate_chrg0_t0_c4,solv,octanol,0,0,4,cortisol21-sulfate
flexisol/solv/octanol/cortisol21-sulfate_chrg0_t0_c5,solv,octanol,0,0,5,cortisol21-sulfate
flexisol/solv/octanol/cortisone_chrg0_t0_c0,solv,octanol,0,0,0,cortisone
